Time,Lat,Long,Bearing,Distance,BearingError,DistanceError,,,,
2019-06-10T00:14:50,50.841189,-1.294042,7.696671439,7110.940791,2,3388.14,,,,
2019-06-10T00:14:51,50.841204,-1.294042,7.701706948,7113.862207,3,3401.69,,,,
2019-06-10T00:14:52,50.841220,-1.294042,7.706738706,7116.78388,4,3388.08,,,,
2019-06-10T00:14:53,50.841236,-1.294042,7.711766716,7119.70581,3,3394.86,,,,
2019-06-10T00:14:54,50.841252,-1.294042,7.716790983,7122.627998,0,3384.67,,,,
2019-06-10T00:14:55,50.841267,-1.294042,7.72181151,7125.550439,1,3384.67,,,,
2019-06-10T00:14:56,50.841283,-1.294042,7.726828301,7128.473141,0,3371.14,,,,
2019-06-10T00:14:57,50.841299,-1.294042,7.731841361,7131.396095,0,3371.14,,,,
2019-06-10T00:14:58,50.841315,-1.294042,7.736850693,7134.319306,1,3377.88,,,,
2019-06-10T00:14:59,50.841330,-1.294042,7.741856302,7137.242772,1,3360.99,,,,
2019-06-10T00:15:00,50.841346,-1.294042,7.74685819,7140.166493,2,3354.27,,,,
